ax,ay,az,label
-0.449463,-0.031006,0.867187,0
-0.450073,-0.030762,0.866943,0
-0.450806,-0.030640,0.867554,0
-0.450317,-0.030884,0.868042,0
-0.449585,-0.031372,0.866699,0
-0.449585,-0.030884,0.867432,0
-0.450684,-0.031494,0.866821,0
-0.450195,-0.031494,0.866943,0
-0.450073,-0.031372,0.866821,0
-0.450317,-0.031494,0.867065,0
-0.449951,-0.031372,0.866577,0
-0.449463,-0.031128,0.867310,0
-0.449585,-0.031494,0.866577,0
-0.450317,-0.031494,0.866821,0
-0.450439,-0.031006,0.866699,0
-0.449341,-0.031006,0.867187,0
-0.450317,-0.031982,0.866577,0
-0.450562,-0.031372,0.867310,0
-0.449707,-0.031616,0.866943,0
-0.449585,-0.030762,0.867554,0
-0.450317,-0.030884,0.867310,0
-0.450317,-0.030884,0.867187,0
-0.449829,-0.031860,0.867432,0
-0.449707,-0.031250,0.867187,0
-0.450317,-0.030884,0.867554,0
-0.450195,-0.031738,0.866821,0
-0.449829,-0.031250,0.865845,0
-0.449707,-0.031372,0.867065,0
-0.450806,-0.030884,0.866089,0
-0.450684,-0.031372,0.866455,0
-0.449707,-0.029907,0.867065,0
-0.448608,-0.031006,0.867676,0
-0.450073,-0.032227,0.866333,0
-0.449341,-0.031738,0.867065,0
-0.449707,-0.031006,0.866333,0
-0.450073,-0.031250,0.867432,0
-0.448975,-0.030762,0.866699,0
-0.449219,-0.031128,0.867187,0
-0.450439,-0.032104,0.866089,0
-0.451416,-0.031616,0.866333,0
-0.450195,-0.031006,0.867187,0
-0.451294,-0.031738,0.866943,0
-0.449707,-0.031372,0.866943,0
-0.449585,-0.031982,0.867554,0
-0.449829,-0.030151,0.866577,0
-0.450073,-0.031616,0.867310,0
-0.449097,-0.031494,0.867798,0
-0.449585,-0.031860,0.867187,0
-0.450195,-0.031738,0.867310,0
-0.449097,-0.031494,0.867432,0
-0.449585,-0.032227,0.866577,0
-0.449585,-0.031372,0.865967,0
-0.449341,-0.031616,0.865845,0
-0.450439,-0.031738,0.867187,0
-0.449951,-0.031494,0.866455,0
-0.449707,-0.031372,0.867676,0
-0.449463,-0.031128,0.866943,0
-0.451050,-0.031372,0.867065,0
-0.449707,-0.030396,0.867676,0
-0.450928,-0.030151,0.867065,0
-0.450684,-0.030884,0.865967,0
-0.451172,-0.031250,0.865967,0
-0.449463,-0.031250,0.866699,0
-0.449951,-0.030762,0.866577,0
-0.450684,-0.031616,0.866577,0
-0.450317,-0.030396,0.867187,0
-0.449951,-0.031006,0.865356,0
-0.448730,-0.031616,0.866699,0
-0.449829,-0.031128,0.867310,0
-0.449463,-0.031128,0.867310,0
-0.449707,-0.030151,0.866455,0
-0.450439,-0.031250,0.865601,0
-0.450439,-0.031616,0.866699,0
-0.450684,-0.031250,0.865967,0
-0.449585,-0.031128,0.867310,0
-0.449341,-0.030640,0.867676,0
-0.450317,-0.031006,0.867554,0
-0.450073,-0.031006,0.867554,0
-0.450562,-0.030884,0.865356,0
-0.449829,-0.031494,0.864746,0
-0.449707,-0.032227,0.866211,0
-0.449707,-0.031372,0.866699,0
-0.449951,-0.031006,0.866699,0
-0.450073,-0.031616,0.866211,0
-0.450195,-0.031616,0.866455,0
-0.450806,-0.030762,0.866577,0
-0.450317,-0.031494,0.866821,0
-0.450073,-0.031128,0.866455,0
-0.449707,-0.031128,0.867676,0
-0.449463,-0.030396,0.866699,0
-0.449463,-0.030396,0.867065,0
-0.449829,-0.031128,0.865845,0
-0.450195,-0.031372,0.865967,0
-0.450317,-0.030396,0.865967,0
-0.449829,-0.031616,0.866089,0
-0.450562,-0.031372,0.866577,0
-0.450073,-0.031494,0.867065,0
-0.450317,-0.030884,0.865845,0
-0.450073,-0.031372,0.866333,0
-0.449707,-0.030884,0.866943,0
-0.449951,-0.031006,0.867065,0
-0.450317,-0.031128,0.866943,0
-0.450073,-0.031738,0.866577,0
-0.449341,-0.031616,0.867065,0
-0.450195,-0.032104,0.867187,0
-0.450439,-0.031738,0.867676,0
-0.449951,-0.031250,0.866211,0
-0.449341,-0.031860,0.866943,0
-0.449707,-0.031128,0.865479,0
-0.450317,-0.030762,0.866211,0
-0.450073,-0.030884,0.867065,0
-0.450439,-0.030396,0.867065,0
-0.449463,-0.031006,0.866211,0
-0.450195,-0.031372,0.866821,0
-0.450439,-0.032104,0.867065,0
-0.450195,-0.000366,0.866455,0
-0.448975,-0.031006,0.866577,0
-0.450195,-0.030884,0.866577,0
-0.450073,-0.031494,0.865723,0
-0.449951,-0.031250,0.866699,0
-0.449219,-0.030640,0.866333,0
-0.450439,-0.031860,0.866821,0
-0.449829,-0.031982,0.866089,0
-0.449951,-0.031372,0.866089,0
-0.449829,-0.030640,0.865723,0
-0.449585,-0.030151,0.866333,0
-0.451050,-0.030518,0.866333,0
-0.452637,-0.030151,0.866089,0
-0.453491,-0.032104,0.865356,0
-0.451782,-0.033936,0.865845,0
-0.451294,-0.032227,0.866577,0
-0.450195,-0.032593,0.865601,0
-0.451172,-0.027832,0.866333,0
-0.447144,-0.025635,0.866089,0
-0.444214,-0.027466,0.868164,0
-0.445801,-0.030273,0.869629,0
-0.445557,-0.031006,0.870117,0
-0.447998,-0.031128,0.865479,0
-0.451660,-0.032349,0.864136,0
-0.449951,-0.034546,0.865112,0
-0.448730,-0.033569,0.865356,0
-0.448608,-0.032959,0.866455,0
-0.449219,-0.000610,0.867676,0
-0.450439,-0.030762,0.868774,0
-0.450195,-0.029541,0.868896,0
-0.449829,-0.029541,0.870117,0
-0.449341,-0.030151,0.871338,0
-0.448730,-0.030273,0.871094,0
-0.449585,-0.033936,0.870850,0
-0.450562,-0.033691,0.870361,0
-0.452026,-0.032959,0.868042,0
-0.454468,-0.033203,0.866211,0
-0.455078,-0.033691,0.866821,0
-0.454346,-0.031494,0.864258,0
-0.453979,-0.032471,0.864014,0
-0.453369,-0.034668,0.864502,0
-0.450928,-0.034912,0.864136,0
-0.452026,-0.034546,0.864502,0
-0.449585,-0.034546,0.864380,0
-0.448975,-0.035278,0.863892,0
-0.447266,-0.036621,0.861206,0
-0.446289,-0.035034,0.860962,0
-0.445312,-0.032349,0.861938,0
-0.444092,-0.031982,0.863770,0
-0.445190,-0.027832,0.865845,0
-0.444702,-0.027100,0.865234,0
-0.447998,-0.026978,0.866577,0
-0.448853,-0.026733,0.867310,0
-0.451172,-0.026733,0.866943,0
-0.451660,-0.027100,0.868286,0
-0.452515,-0.027100,0.869507,0
-0.454102,-0.027222,0.870605,0
-0.451782,-0.026367,0.870972,0
-0.451050,-0.025391,0.870483,0
-0.450439,-0.025757,0.871826,0
-0.451416,-0.027954,0.867798,0
-0.452637,-0.029541,0.866211,0
-0.450684,-0.029907,0.865479,0
-0.450439,-0.031372,0.864746,0
-0.452515,-0.034546,0.865112,0
-0.450928,-0.034668,0.864258,0
-0.452271,-0.035034,0.863159,0
-0.451904,-0.035278,0.865723,0
-0.451538,-0.033813,0.867065,0
-0.449219,-0.032471,0.866821,0
-0.450073,-0.032837,0.868286,0
-0.451050,-0.032837,0.868164,0
-0.452026,-0.035034,0.867065,0
-0.452637,-0.035278,0.864746,0
-0.454224,-0.034302,0.863647,0
-0.453735,-0.035156,0.863647,0
-0.453247,-0.033691,0.861694,0
-0.449707,-0.033081,0.862549,0
-0.449219,-0.030029,0.866455,0
-0.449219,-0.029907,0.867554,0
-0.447754,-0.030884,0.867554,0
-0.447266,-0.031250,0.867554,0
-0.449707,-0.031250,0.866699,0
-0.450073,-0.032349,0.867065,0
-0.450684,-0.033203,0.867187,0
-0.450317,-0.032715,0.867676,0
-0.450195,-0.032349,0.868652,0
-0.449951,-0.031250,0.867676,0
-0.450195,-0.032104,0.869019,0
-0.450195,-0.032959,0.868774,0
-0.449829,-0.032471,0.867187,0
-0.450928,-0.032959,0.867554,0
-0.450928,-0.032471,0.865601,0
-0.450317,-0.031738,0.866089,0
-0.449707,-0.031738,0.867554,0
-0.449951,-0.031982,0.866699,0
-0.449707,-0.031616,0.866211,0
-0.449463,-0.030884,0.866089,0
-0.450684,-0.032959,0.865234,0
-0.450806,-0.032715,0.864624,0
-0.450073,-0.032227,0.865479,0
-0.450195,-0.032959,0.866943,0
-0.449585,-0.033325,0.866211,0
-0.450073,-0.031494,0.866699,0
-0.449829,-0.031372,0.866333,0
-0.449829,-0.031250,0.865845,0
-0.449829,-0.031250,0.866699,0
-0.451904,-0.032349,0.868286,0
-0.449829,-0.032104,0.867432,0
-0.450439,-0.033203,0.867920,0
-0.451416,-0.033447,0.867920,0
-0.451050,-0.032715,0.867676,0
-0.449707,-0.031250,0.867065,0
-0.449463,-0.030151,0.867554,0
-0.448120,-0.030396,0.868652,0
-0.447876,-0.031006,0.867187,0
-0.448853,-0.031738,0.865601,0
-0.450317,-0.034058,0.866211,0
-0.452515,-0.033569,0.865967,0
-0.450439,-0.032349,0.867554,0
-0.450562,-0.032593,0.866943,0
-0.450317,-0.033447,0.867065,0
-0.449951,-0.032959,0.866943,0
-0.450806,-0.032959,0.866211,0
-0.451782,-0.033569,0.866211,0
-0.451050,-0.032104,0.866577,0
-0.449829,-0.031738,0.866211,0
-0.449951,-0.032471,0.865601,0
-0.450195,-0.033081,0.865112,0
-0.450073,-0.031738,0.864502,0
-0.450317,-0.032227,0.866211,0
-0.450195,-0.032349,0.865723,0
-0.449463,-0.031494,0.866699,0
-0.449707,-0.031250,0.866089,0
-0.449463,-0.031616,0.866821,0
-0.450073,-0.000610,0.868164,0
-0.449585,-0.031006,0.866577,0
-0.450684,-0.030640,0.867920,0
-0.450562,-0.031250,0.868286,0
-0.451050,-0.031250,0.868042,0
-0.450317,-0.031250,0.867676,0
-0.450928,-0.031860,0.868164,0
-0.449341,-0.031738,0.867554,0
-0.450317,-0.030884,0.866943,0
-0.449951,-0.033813,0.866211,0
-0.452393,-0.034180,0.865234,0
-0.455444,-0.035522,0.854736,0
-0.440674,-0.048584,0.833130,0
-0.451050,-0.043823,0.850830,0
-0.475830,-0.015869,0.898804,0
-0.439697,-0.006226,0.916138,0
