ax,ay,az,label
-0.124756,-0.168945,-1.063354,1
0.159546,-0.105957,-1.032349,1
0.063110,-0.125000,-0.999023,1
-0.201660,-0.179810,-1.035645,1
0.182983,-0.098755,-1.017944,1
-0.008545,-0.142822,-1.001587,1
-0.205688,-0.184082,-1.048340,1
0.026978,-0.133545,-1.059448,1
0.177856,-0.107422,-1.015381,1
-0.187134,-0.175415,-1.064331,1
0.096558,-0.110474,-1.055298,1
0.138672,-0.104736,-1.009521,1
-0.154419,-0.163818,-1.025879,1
-0.135986,-0.154785,-1.065186,1
0.151978,-0.095825,-1.005127,1
-0.194336,-0.176636,-1.040039,1
-0.071655,-0.149780,-1.070679,1
0.174316,-0.101440,-1.031738,1
-0.031250,-0.154419,-1.021240,1
-0.043945,-0.145142,-1.043701,1
-0.018433,-0.142212,-1.036133,1
-0.017334,-0.143188,-1.038452,1
-0.018555,-0.141357,-1.036133,1
-0.021606,-0.140137,-1.034668,1
-0.019897,-0.141235,-1.033081,1
-0.017334,-0.140503,-1.025513,1
-0.017456,-0.142090,-1.024658,1
-0.016724,-0.145142,-1.026733,1
-0.017334,-0.148315,-1.028198,1
-0.017090,-0.147949,-1.028442,1
-0.016602,-0.147583,-1.029419,1
-0.013550,-0.145142,-1.030396,1
-0.015991,-0.143555,-1.029907,1
-0.015503,-0.142090,-1.027954,1
-0.014282,-0.139160,-1.026001,1
-0.017944,-0.139282,-1.026367,1
0.048340,-0.126221,-1.021240,1
-0.204590,-0.188843,-1.041626,1
-0.027344,-0.147949,-1.065552,1
0.189697,-0.108276,-1.026123,1
-0.029175,-0.152954,-1.014282,1
-0.201416,-0.153931,-1.056274,1
0.169922,-0.099487,-1.008545,1
-0.106079,-0.156982,-1.011841,1
-0.175049,-0.171753,-1.057007,1
0.113770,-0.112183,-1.042725,1
0.126587,-0.115479,-1.001221,1
-0.116821,-0.172607,-1.062500,1
0.167603,-0.113037,-1.030151,1
0.067017,-0.133423,-0.995605,1
-0.199341,-0.188354,-1.030518,1
-0.046509,-0.151855,-1.057739,1
-0.016357,-0.145020,-1.005615,1
-0.209595,-0.182129,-1.047729,1
0.027832,-0.129395,-1.056641,1
0.175415,-0.101440,-1.011841,1
-0.090210,-0.159424,-1.013428,1
-0.181274,-0.176758,-1.058594,1
0.138184,-0.112305,-1.006226,1
-0.154419,-0.171631,-1.023071,1
-0.135864,-0.165039,-1.062622,1
0.147217,-0.107910,-1.039917,1
0.067627,-0.128418,-1.004639,1
-0.074097,-0.153320,-1.060303,1
0.172363,-0.103760,-1.021362,1
-0.004272,-0.142822,-1.000854,1
-0.216797,-0.190674,-1.042358,1
0.006348,-0.143677,-1.054077,1
0.177856,-0.110229,-1.010986,1
-0.199707,-0.189575,-1.056763,1
0.079224,-0.127075,-1.049438,1
0.145142,-0.112305,-1.011475,1
-0.145508,-0.173706,-1.026489,1
-0.147095,-0.169067,-1.066284,1
0.035767,-0.137939,-1.009521,1
-0.038086,-0.149536,-1.038574,1
-0.006104,-0.144653,-1.033203,1
-0.008057,-0.144531,-1.029297,1
-0.010986,-0.146606,-1.028931,1
-0.014282,-0.149414,-1.028198,1
-0.014282,-0.151733,-1.026978,1
-0.011353,-0.147339,-1.027710,1
-0.010620,-0.144531,-1.026733,1
-0.009399,-0.145020,-1.028076,1
-0.009644,-0.146973,-1.032593,1
-0.011475,-0.144409,-1.029663,1
-0.013916,-0.145874,-1.027710,1
-0.015137,-0.148193,-1.026978,1
-0.016357,-0.149414,-1.027832,1
-0.015991,-0.152832,-1.029907,1
-0.016846,-0.156616,-1.034668,1
-0.015991,-0.157959,-1.038086,1
-0.013062,-0.154785,-1.029175,1
0.070557,-0.133179,-1.034668,1
-0.134644,-0.178101,-1.008301,1
-0.162231,-0.180420,-1.035767,1
0.106201,-0.119507,-0.993408,1
-0.182251,-0.179932,-1.016968,1
-0.103882,-0.162720,-1.054443,1
0.171143,-0.108887,-1.021729,1
0.044678,-0.137939,-0.994873,1
-0.029053,-0.156250,-1.056763,1
0.182983,-0.110229,-1.014893,1
-0.038208,-0.157471,-1.003052,1
-0.209595,-0.192993,-1.053223,1
0.042114,-0.139282,-1.058838,1
-0.118652,-0.168335,-1.016235,1
-0.178955,-0.177612,-1.059204,1
0.109497,-0.117188,-1.042358,1
0.118652,-0.117188,-0.999878,1
-0.171631,-0.178589,-1.021484,1
-0.119629,-0.167114,-1.062256,1
0.051147,-0.134521,-1.005615,1
-0.205811,-0.186523,-1.041626,1
-0.044189,-0.150146,-1.063477,1
0.180908,-0.103394,-1.020386,1
-0.024414,-0.145508,-1.006348,1
0.031250,-0.129517,-1.052124,1
0.173096,-0.100830,-1.006226,1
-0.094360,-0.155518,-1.007202,1
-0.182739,-0.174072,-1.054321,1
0.102173,-0.114136,-1.043945,1
0.135254,-0.109131,-1.028564,1
-0.135254,-0.168701,-1.072754,1
0.150391,-0.112427,-1.048706,1
0.072266,-0.130981,-1.014526,1
-0.199463,-0.182373,-1.046387,1
-0.066162,-0.149902,-1.069824,1
-0.003174,-0.134766,-1.003296,1
-0.210693,-0.175903,-1.046265,1
0.015015,-0.128418,-1.057739,1
0.119019,-0.108643,-1.009155,1
-0.033203,-0.144897,-1.036987,1
-0.014893,-0.148315,-1.040039,1
-0.016479,-0.148315,-1.036621,1
-0.016846,-0.147217,-1.033081,1
-0.019775,-0.147583,-1.028320,1
-0.019165,-0.146118,-1.025146,1
-0.017456,-0.146362,-1.022949,1
-0.018799,-0.142944,-1.020142,1
-0.017944,-0.142212,-1.019531,1
-0.015869,-0.142090,-1.020874,1
-0.013062,-0.141479,-1.028687,1
-0.013672,-0.145264,-1.037842,1
-0.016479,-0.142822,-1.042969,1
-0.017212,-0.139160,-1.041748,1
-0.019165,-0.139404,-1.040894,1
-0.020752,-0.138184,-1.038208,1
-0.022217,-0.139526,-1.035522,1
-0.023560,-0.138794,-1.037964,1
-0.099731,-0.159790,-1.002075,1
-0.190552,-0.177856,-1.054443,1
0.093140,-0.121582,-1.046631,1
0.132690,-0.120117,-1.006470,1
-0.158813,-0.181030,-1.025635,1
0.146118,-0.109375,-1.035034,1
0.073486,-0.123779,-0.998535,1
-0.200928,-0.179199,-1.026489,1
-0.072998,-0.149048,-1.050171,1
0.178101,-0.097412,-1.010498,1
-0.216431,-0.183594,-1.038940,1
0.010010,-0.139771,-1.055176,1
0.178955,-0.107300,-1.014526,1
-0.073730,-0.164307,-1.016724,1
-0.194580,-0.186523,-1.063477,1
0.077026,-0.126099,-1.056641,1
-0.146240,-0.169922,-1.022827,1
-0.157715,-0.168457,-1.061523,1
0.134766,-0.106323,-1.036987,1
0.091919,-0.118042,-1.000366,1
-0.187012,-0.178589,-1.029907,1
0.179321,-0.101563,-1.029907,1
0.024780,-0.135010,-1.006714,1
-0.207520,-0.178711,-1.048828,1
-0.011841,-0.135254,-1.064941,1
0.177856,-0.098511,-1.021484,1
-0.059692,-0.147827,-1.041992,1
0.055786,-0.114990,-1.049194,1
0.149536,-0.101318,-1.003296,1
-0.131958,-0.163940,-1.013550,1
-0.166138,-0.171875,-1.058472,1
0.122925,-0.113037,-1.041138,1
-0.186401,-0.181885,-1.032959,1
-0.110352,-0.160889,-1.069580,1
0.159302,-0.103638,-1.037598,1
0.027466,-0.130615,-1.009644,1
-0.220459,-0.181030,-1.047852,1
0.114014,-0.104248,-1.017944,1
-0.039673,-0.141479,-1.034912,1
-0.029419,-0.141479,-1.037354,1
-0.018311,-0.140991,-1.032837,1
-0.020264,-0.143555,-1.034790,1
-0.020630,-0.148437,-1.036133,1
-0.014771,-0.146606,-1.033325,1
-0.017334,-0.144653,-1.034546,1
-0.014526,-0.145386,-1.035278,1
-0.013916,-0.144043,-1.034546,1
-0.016968,-0.142578,-1.029297,1
-0.012085,-0.138916,-1.022827,1
-0.010620,-0.139404,-1.021729,1
-0.008667,-0.142334,-1.020874,1
-0.008545,-0.143677,-1.021729,1
-0.008057,-0.145508,-1.023193,1
-0.010742,-0.147705,-1.023438,1
-0.010986,-0.151367,-1.027954,1
-0.011597,-0.151733,-1.028687,1
0.065186,-0.133057,-1.033936,1
-0.101074,-0.166992,-1.000000,1
-0.183105,-0.180908,-1.050171,1
0.136230,-0.117920,-0.998657,1
-0.156860,-0.177856,-1.020020,1
-0.127930,-0.168457,-1.061279,1
0.158691,-0.106567,-1.032715,1
0.074951,-0.124512,-0.998779,1
-0.075439,-0.149658,-1.063965,1
0.176270,-0.100220,-1.024902,1
-0.006470,-0.136597,-1.002808,1
-0.215576,-0.183105,-1.047119,1
0.009766,-0.136108,-1.062378,1
0.172119,-0.104370,-1.020752,1
-0.198364,-0.178101,-1.063110,1
0.082031,-0.113892,-1.054565,1
0.139648,-0.102295,-1.010498,1
-0.152222,-0.163574,-1.026733,1
-0.152588,-0.161011,-1.070557,1
0.076538,-0.120361,-1.011108,1
-0.201294,-0.181030,-1.041504,1
-0.087280,-0.154297,-1.072510,1
0.168091,-0.101807,-1.034790,1
0.007935,-0.137817,-1.010620,1
-0.214966,-0.182617,-1.046387,1
0.175659,-0.096802,-1.014526,1
-0.068115,-0.150391,-1.007446,1
-0.204834,-0.179932,-1.051147,1
0.064453,-0.122192,-1.048462,1
0.150391,-0.111572,-1.003784,1
-0.162964,-0.181885,-1.055054,1
0.130005,-0.119873,-1.034546,1
0.099731,-0.127930,-0.996338,1
-0.189941,-0.188232,-1.024536,1
-0.101685,-0.164551,-1.058472,1
0.012451,-0.133911,-0.996826,1
-0.211304,-0.182739,-1.035767,1
-0.022461,-0.139893,-1.055786,1
0.133179,-0.105713,-1.005981,1
-0.024048,-0.145020,-1.028198,1
-0.014038,-0.145020,-1.037598,1
-0.010498,-0.142334,-1.035278,1
-0.011353,-0.140015,-1.032471,1
-0.012695,-0.138062,-1.031616,1
-0.013916,-0.136353,-1.032104,1
-0.018433,-0.137695,-1.036133,1
-0.013916,-0.139282,-1.035278,1
-0.014160,-0.138916,-1.035400,1
-0.015991,-0.142456,-1.035767,1
-0.015137,-0.143555,-1.034302,1
-0.016113,-0.143677,-1.029419,1
-0.016235,-0.143311,-1.027954,1
-0.016113,-0.143433,-1.030518,1
-0.013550,-0.143677,-1.032715,1
-0.014771,-0.142700,-1.033325,1
-0.016113,-0.140259,-1.034912,1
-0.018311,-0.138306,-1.032593,1
-0.168823,-0.174683,-1.044067,1
0.077148,-0.117676,-1.049683,1
0.145386,-0.109009,-1.007813,1
-0.146484,-0.173218,-1.020020,1
-0.157471,-0.172241,-1.062134,1
0.133057,-0.120117,-1.001709,1
-0.194580,-0.180786,-1.031738,1
-0.094116,-0.157715,-1.065552,1
0.168457,-0.104492,-1.031128,1
0.018188,-0.140137,-1.007568,1
-0.218750,-0.190063,-1.050537,1
0.179810,-0.105469,-1.020752,1
-0.054810,-0.150513,-1.008667,1
-0.203369,-0.177856,-1.052490,1
0.058228,-0.121094,-1.048096,1
0.159668,-0.104004,-1.001953,1
-0.165527,-0.171753,-1.056396,1
0.125366,-0.110962,-1.038208,1
0.111450,-0.117432,-0.999023,1
-0.181885,-0.178467,-1.023804,1
-0.107056,-0.160278,-1.060669,1
0.166260,-0.103638,-1.028198,1
-0.211182,-0.185669,-1.034790,1
-0.036743,-0.147949,-1.056763,1
0.179443,-0.104370,-1.014038,1
-0.037964,-0.149536,-1.002197,1
